152,105,11
149,102,8
153,106,12
155,106,11
154,105,10
156,107,12
156,107,12
158,110,13
158,110,13
160,109,14
161,110,15
162,110,11
162,110,11
162,110,11
161,109,10
159,107,8
161,109,10
160,108,9
161,109,10
163,110,7
162,109,6
162,109,6
164,111,8
163,109,6
164,110,7
165,111,8
162,108,5
164,108,4
165,109,5
165,109,5
167,111,7
168,113,7
168,113,7
169,114,8
169,114,8
169,112,4
171,114,6
171,114,8
174,117,11
170,115,9
172,117,11
173,116,8
173,116,8
172,116,6
174,118,8
175,119,9
175,119,9
174,120,11
176,122,13
175,121,12
175,121,12
178,124,14
180,126,16
181,127,17
180,126,16
180,128,19
180,128,19
184,130,21
184,130,21
183,132,21
183,132,21
187,136,25
188,137,26
187,136,29
191,140,33
193,141,36
194,142,37
193,143,44
194,144,45
195,145,46
197,147,48
194,150,48
193,149,47
198,153,53
199,154,54
200,157,62
200,157,62
202,161,66
203,162,67
204,165,76
205,166,77
207,169,82
210,172,85
209,174,92
209,174,92
209,176,94
215,182,100
213,182,105
215,184,107
218,189,112
221,192,115
219,192,121
219,192,121
220,193,122
220,193,122
220,192,123
219,191,122
220,192,123
222,194,125
222,193,126
223,194,127
221,192,125
222,193,126
222,194,125
222,194,125
222,194,125
222,194,125
220,193,122
218,191,120
219,192,121
219,192,121
218,190,117
218,190,117
214,186,113
214,186,113
216,188,109
212,184,105
212,184,105
210,182,103
212,183,100
212,183,100
211,182,99
210,181,98
214,183,95
212,181,93
213,182,94
212,181,93
210,180,90
209,179,89
210,180,90
209,179,89
209,179,82
210,180,83
210,179,85
208,177,83
209,178,84
209,178,84
207,176,82
206,175,81
209,177,79
208,176,78
208,176,78
208,176,78
208,175,79
208,175,79
208,175,79
208,175,79
207,175,77
208,176,78
209,178,78
207,176,76
208,176,78
208,176,78
208,176,78
209,177,79
209,177,79
209,177,79
210,178,80
210,178,80
209,179,82
209,179,82
210,181,82
211,182,83
212,182,85
211,181,84
212,182,85
213,183,86
212,183,89
212,183,89
212,183,89
214,185,91
214,186,93
214,186,93
214,186,93
213,185,92
214,187,92
213,186,91
213,186,91
214,187,92
215,187,94
216,188,95
212,186,95
213,187,96
214,188,97
215,189,98
215,189,96
215,189,96
213,187,94
212,186,93
214,188,95
215,189,96
216,190,97
216,190,97
216,190,97
216,190,97
216,191,96
216,191,96
215,190,95
216,191,96
219,192,95
218,191,94
217,190,93
217,190,93
218,192,91
218,192,91
216,190,87
215,189,86
219,191,82
217,189,80
216,188,79
214,186,77
218,187,70
214,183,66
212,181,63
209,178,60
214,180,48
210,176,44
211,175,42
211,175,42
214,174,33
213,173,32
214,174,33
211,171,30
214,173,25
211,170,22
211,170,22
212,171,23
212,169,21
213,170,22
212,170,19
211,169,18
215,172,16
216,173,17
215,172,16
217,174,18
216,174,22
217,175,23
214,172,20
215,173,21
218,176,18
218,176,18
218,176,18
218,176,18
216,174,22
218,176,24
217,175,23
215,173,21
215,173,15
217,175,17
217,176,15
217,176,15
217,177,20
216,176,19
217,174,18
219,176,20
218,176,18
219,177,19
220,178,20
220,178,20
220,179,24
219,178,23
219,178,23
221,180,25
219,178,23
220,179,24
218,177,22
221,180,25
222,180,29
222,180,29
221,179,28
219,177,26
219,177,25
216,174,22
217,175,23
220,178,26
219,177,25
217,175,23
216,174,22
216,174,22
217,173,21
214,170,18
214,171,16
216,173,18
215,175,18
215,175,18
216,175,20
216,175,20
216,175,20
216,175,20
215,174,19
213,172,17
213,172,17
213,172,17
215,174,19
213,172,17
213,172,24
212,171,23
213,172,24
212,171,23
210,169,21
209,168,20
210,169,22
208,167,20
208,167,25
207,166,24
205,164,22
205,164,22
206,164,29
206,164,29
204,163,26
203,162,25
202,161,30
202,161,30
202,160,32
205,163,35
193,160,58
200,167,65
200,171,72
213,184,85
189,180,132
196,187,139
197,192,152
207,202,162
185,201,191
186,202,192
187,205,197
189,207,199
183,206,207
184,207,208
184,207,208
185,208,209
183,208,209
183,208,209
183,207,210
183,207,210
183,207,210
182,206,209
182,206,209
183,207,210
182,207,212
181,206,211
182,208,210
182,208,210
182,208,210
181,207,209
182,208,210
182,208,210
180,208,210
180,208,210
180,208,210
180,208,210
179,207,209
179,207,209
180,208,210
180,208,210
183,208,213
182,207,212
183,209,211
183,209,211
181,209,211
180,208,210
179,207,209
180,208,210
180,207,212
181,208,213
179,206,211
180,207,212
180,207,212
181,208,213
180,208,210
181,209,211
179,206,211
179,206,211
180,207,212
181,208,213
180,207,212
180,207,212
180,207,212
180,207,212
171,204,211
150,183,190
81,111,121
41,71,81
64,63,64
61,60,61
56,55,56
58,57,58
56,56,55
52,52,51
53,50,50
55,52,52
52,52,51
51,51,50
51,50,51
55,54,55
54,53,54
55,54,55
55,54,55
58,57,58
63,63,62
68,68,67
69,69,70
68,68,69
64,66,68
65,67,69
61,63,65
61,63,65
60,63,62
59,62,61
60,63,62
60,63,62
60,62,64
61,63,65
59,61,63
60,62,64
63,64,63
62,63,62
61,62,61
60,61,60
61,64,64
63,66,66
61,64,64
59,62,62
61,61,62
63,63,64
60,60,61
60,60,61
57,60,59
58,61,60
58,61,60
57,60,59
60,60,61
58,58,59
60,61,60
58,59,58
60,60,61
58,58,59
57,57,58
59,59,60
59,59,58
57,57,56
57,58,57
58,59,58
56,55,56
54,53,54
56,54,57
56,54,57
55,55,54
55,55,54
55,55,54
54,54,53
55,54,55
54,53,54
56,55,56
55,54,55
51,51,52
53,53,54
54,53,54
53,52,53
54,52,55
54,52,55
54,54,56
56,56,58
54,54,55
53,53,54
56,56,58
54,54,56
56,54,57
54,52,55
52,52,54
53,53,55
56,54,57
53,51,54
55,53,56
53,51,54
53,51,56
55,53,58
54,52,55
54,52,55
54,53,54
55,54,55
52,51,52
52,51,52
55,55,57
53,53,55
53,53,55
51,51,53
51,51,52
53,53,54
51,51,52
51,51,52
50,50,51
52,52,53
52,52,53
54,54,55
53,53,54
55,55,56
54,54,56
52,52,54
53,51,54
54,52,55
55,53,58
54,52,57
54,53,54
56,55,56
55,54,55
51,50,51
148,96,11
149,97,12
148,96,11
148,96,11
148,98,7
147,97,6
149,98,9
147,96,7
146,97,10
145,96,9
144,95,8
141,92,5
145,92,3
146,93,4
144,93,4
145,94,5
145,94,7
143,92,5
143,91,6
143,91,6
140,91,4
141,92,5
143,94,7
140,91,4
139,89,4
139,89,4
137,87,2
139,89,4
138,87,6
138,87,6
138,87,6
137,86,5
137,88,4
135,86,2
135,85,4
135,85,4
135,84,5
134,83,4
133,82,3
135,84,5
134,86,6
134,86,6
135,87,7
134,86,6
134,86,6
136,88,8
133,85,5
133,85,5
133,85,5
134,86,6
134,86,6
133,85,5
134,86,5
133,85,4
136,88,7
136,88,7
135,88,11
136,89,12
135,88,11
135,88,11
138,90,9
137,89,8
136,88,7
139,91,10
135,88,12
136,89,13
138,91,14
137,90,13
137,92,10
137,92,10
137,92,10
136,91,9
135,88,11
137,90,13
136,90,10
135,89,9
136,91,9
134,89,7
135,90,8
135,90,8
133,89,9
132,88,8
134,89,7
134,89,7
136,91,9
137,92,10
136,91,9
136,91,9
132,88,3
132,88,3
134,89,7
135,90,8
135,90,8
134,89,7
134,89,7
133,88,6
137,92,10
137,92,10
136,91,9
136,91,9
136,91,9
135,90,8
137,92,10
139,94,12
138,94,9
138,94,9
138,94,9
138,94,9
138,94,9
140,96,11
142,98,13
140,96,11
141,95,9
141,95,9
142,96,10
144,98,12
147,100,10
148,101,11
148,101,11
147,100,10
147,100,10
148,101,11
148,101,11
150,103,13
151,104,14
149,102,12
149,103,11
150,104,12
151,103,12
151,103,12
151,103,12
152,104,13
152,105,11
154,107,13
154,107,13
154,107,13
155,106,11
156,107,12
159,110,15
157,108,13
158,109,14
159,110,15
160,111,16
158,109,14
160,110,11
160,110,11
161,109,10
163,111,12
162,110,11
162,110,11
162,110,11
161,109,10
162,109,6
162,109,6
164,111,8
166,113,10
164,110,7
164,110,7
164,110,7
165,111,8
163,110,5
165,112,7
167,114,9
166,113,8
169,114,8
169,114,8
168,113,7
170,115,9
170,113,5
169,112,4
172,115,7
173,116,8
172,115,7
173,116,8
172,115,9
174,117,11
174,118,8
174,118,8
175,119,9
176,120,10
177,123,14
178,124,15
178,124,14
177,123,13
180,126,16
181,127,17
181,127,17
182,128,18
181,130,19
183,132,21
183,131,22
182,130,21
184,133,22
186,135,24
189,138,27
191,140,29
190,139,32
193,142,35
193,144,37
195,146,39
191,144,44
193,146,46
195,148,48
197,150,50
195,152,51
194,151,50
196,153,52
198,155,54
198,155,59
201,158,62
201,160,65
204,163,68
204,165,76
206,167,78
210,171,82
213,174,85
208,173,91
212,177,95
212,179,97
214,181,99
215,184,107
218,187,110
218,187,110
221,190,113
218,191,120
219,192,121
218,191,120
218,191,120
219,191,122
220,192,123
220,192,123
222,194,125
224,195,128
222,193,126
223,194,127
223,194,127
221,194,127
221,194,127
220,194,125
221,195,126
223,196,125
223,196,125
224,197,126
222,195,124
222,194,121
219,191,118
219,191,118
217,189,116
217,189,110
214,186,107
213,185,106
212,184,105
213,184,101
213,184,101
212,183,100
210,181,98
214,183,95
214,183,95
213,183,96
211,181,94
212,182,92
210,180,90
208,178,88
209,179,89
211,180,86
211,180,86
210,179,85
209,178,84
209,178,84
209,178,84
208,177,83
207,176,82
209,177,79
209,177,79
210,178,80
209,177,79
207,174,78
207,174,78
208,176,78
208,176,78
208,177,77
208,177,77
209,178,78
208,177,77
209,177,79
209,177,79
208,176,78
208,176,78
208,176,78
209,177,79
210,178,80
209,177,79
208,179,80
210,181,82
211,182,83
211,182,83
210,180,83
211,181,84
210,181,82
212,183,84
212,183,89
211,182,88
211,183,86
211,183,86
213,185,92
215,187,94
214,186,93
214,186,93
213,186,91
213,186,91
213,186,91
215,188,93
215,187,94
215,187,94
215,187,94
217,189,96
214,188,95
215,189,96
215,189,96
216,190,97
212,187,92
212,187,92
214,188,95
215,189,96
216,190,97
215,189,96
217,191,98
216,190,97
218,191,96
218,191,96
217,190,93
217,190,93
218,191,94
216,189,92
216,189,92
217,190,93
217,191,90
216,190,89
217,191,88
214,188,85
218,190,81
217,189,80
216,188,79
214,186,77
217,186,69
215,184,67
214,183,65
209,178,60
216,181,52
212,177,48
212,176,44
211,175,43
215,174,36
216,175,37
214,173,35
213,172,34
216,175,27
213,172,24
213,173,22
211,171,20
213,171,20
214,172,21
212,170,19
212,170,19
217,174,18
216,173,17
217,174,18
221,178,22
217,175,23
217,175,23
216,174,22
216,174,22
220,177,21
219,176,20
218,175,19
217,174,18
217,176,21
218,177,22
217,175,23
217,175,23
218,176,18
219,177,19
219,177,19
218,176,18
217,174,18
217,174,18
217,174,18
218,175,19
217,175,17
219,177,19
220,178,20
219,177,19
219,178,23
219,178,23
220,179,24
219,178,23
221,180,25
221,180,25
222,181,26
223,182,27
221,181,30
220,180,29
221,179,28
220,178,27
220,178,26
219,177,25
219,177,25
221,179,27
217,175,23
215,173,21
216,174,22
215,173,21
217,174,19
217,174,19
217,174,19
217,174,19
214,174,17
215,175,18
216,175,20
216,175,20
218,177,22
216,175,20
215,174,19
214,173,18
212,171,16
212,171,16
213,172,17
215,174,19
212,171,23
212,171,23
211,170,22
209,168,20
212,171,23
210,169,21
211,170,22
209,168,20
208,165,23
208,165,23
206,165,23
207,166,24
206,165,28
206,165,28
205,164,27
205,164,27
202,162,29
202,162,29
201,160,29
203,162,31
191,157,53
198,164,60
200,169,69
211,180,80
187,178,130
195,186,138
197,190,148
207,200,158
182,198,188
187,203,193
187,205,197
190,208,200
184,207,208
185,208,209
185,208,209
186,209,210
184,209,210
183,208,209
182,207,208
183,208,209
183,207,210
183,207,210
183,207,210
183,207,210
182,207,212
182,207,212
182,207,212
182,207,212
182,208,210
181,207,209
182,208,210
181,207,209
182,208,210
182,208,210
182,208,210
182,208,210
181,209,211
180,208,210
180,208,210
181,209,211
183,209,211
183,209,211
182,208,210
182,208,210
180,208,210
180,208,210
179,207,209
180,208,210
180,207,212
181,208,213
181,208,213
181,208,213
180,208,210
180,208,210
181,209,211
181,209,211
180,207,212
180,207,212
180,207,212
180,207,212
181,208,213
180,207,212
180,207,212
179,206,211
164,196,206
111,143,153
55,79,87
40,64,72
62,61,62
60,59,60
55,54,55
54,53,54
53,53,52
53,53,52
53,53,52
53,53,52
55,55,54
53,53,52
53,53,52
55,55,54
52,52,53
55,55,56
57,56,57
60,59,60
66,67,66
71,72,71
69,69,70
69,69,70
65,67,69
64,66,68
63,65,67
60,62,64
62,65,64
62,65,64
60,61,60
61,62,61
61,64,64
62,65,65
60,62,64
60,62,64
62,62,61
64,64,63
63,64,63
62,63,62
59,62,62
60,63,63
61,64,64
60,63,63
63,63,64
64,64,65
63,63,64
62,62,63
58,61,61
57,60,60
58,61,61
57,60,60
59,59,60
56,56,57
57,56,57
58,57,58
59,59,60
59,59,60
58,58,59
56,56,57
58,58,57
58,58,57
58,59,58
57,58,57
56,55,56
55,54,55
55,54,55
53,52,53
56,56,55
57,57,56
54,54,55
54,54,55
55,54,55
55,54,55
55,53,56
55,53,56
53,52,53
55,54,55
58,57,58
55,54,55
53,51,54
54,52,55
55,53,56
54,52,55
54,54,55
56,56,57
60,60,62
56,56,58
54,54,56
57,57,59
56,54,57
57,55,58
56,55,56
56,55,56
54,52,55
55,53,56
54,54,56
55,55,57
54,54,56
55,55,57
55,54,55
55,54,55
52,51,52
55,54,55
54,54,56
54,54,56
55,55,57
53,53,55
53,52,53
54,53,54
54,54,55
55,55,56
57,57,58
55,55,56
54,53,54
54,53,54
56,56,58
55,55,57
54,54,56
54,54,56
51,49,52
54,52,55
53,51,54
55,53,56
55,53,56
52,50,53
54,53,54
52,51,52
149,97,12
148,96,11
147,95,10
146,94,9
145,95,4
147,97,6
149,98,9
149,98,9
144,95,8
143,94,7
144,95,8
143,94,7
146,93,4
146,93,4
144,93,4
145,94,5
144,93,6
145,94,7
142,90,5
144,92,7
140,91,4
141,92,5
140,91,4
139,90,3
138,88,3
139,89,4
140,90,5
138,88,3
138,87,6
137,86,5
137,86,5
136,85,4
137,88,4
135,86,2
135,85,4
135,85,4
136,85,6
135,84,5
134,83,4
134,83,4
135,87,7
132,84,4
134,86,6
133,85,5
134,86,6
134,86,6
134,86,6
135,87,7
134,86,6
135,87,7
135,87,7
135,87,7
135,87,6
134,86,5
133,85,4
136,88,7
137,90,13
135,88,11
135,88,11
134,87,10
137,89,8
138,90,9
138,90,9
139,91,10
136,89,13
136,89,13
137,90,13
137,90,13
138,93,11
137,92,10
137,92,10
137,92,10
134,87,10
136,89,12
134,88,8
135,89,9
136,91,9
135,90,8
136,91,9
136,91,9
134,90,10
133,89,9
136,91,9
135,90,8
136,91,9
135,90,8
136,91,9
134,89,7
134,90,5
135,91,6
133,88,6
134,89,7
136,91,9
136,91,9
135,90,8
137,92,10
139,94,12
137,92,10
136,91,9
137,92,10
137,92,10
137,92,10
138,93,11
138,93,11
138,94,9
141,97,12
141,97,12
142,98,13
140,96,11
141,97,12
138,94,9
141,97,12
142,96,10
143,97,11
144,98,12
145,99,13
146,99,9
147,100,10
147,100,10
148,101,11
148,101,11
147,100,10
149,102,12
149,102,12
150,103,13
150,103,13
150,104,12
151,105,13
151,103,12
152,104,13
153,105,14
154,106,15
153,106,12
154,107,13
155,108,14
157,110,16
159,110,15
159,110,15
159,110,15
159,110,15
159,110,15
159,110,15
160,111,16
158,109,14
160,110,11
160,110,11
161,109,10
162,110,11
162,110,11
162,110,11
161,109,10
161,109,10
163,110,7
161,108,5
164,111,8
165,112,9
164,110,7
165,111,8
165,111,8
166,112,9
166,113,8
166,113,8
167,114,9
166,113,8
170,115,9
170,115,9
169,114,8
170,115,9
172,115,7
171,114,6
173,116,8
173,116,8
172,115,7
172,115,7
174,117,11
175,118,12
174,118,8
174,118,8
174,118,8
176,120,10
176,122,13
178,124,15
179,125,15
177,123,13
180,126,16
180,126,16
180,126,16
181,127,17
181,130,19
183,132,21
183,131,22
184,132,23
184,133,22
186,135,24
189,138,27
191,140,29
191,140,33
193,142,35
192,143,36
194,145,38
193,146,46
195,148,48
194,147,47
195,148,48
195,152,51
196,153,52
195,152,51
198,155,54
198,155,59
201,158,62
202,161,66
204,163,68
205,166,77
207,168,79
210,171,82
213,174,85
209,174,92
212,177,95
212,179,97
216,183,101
213,182,105
216,185,108
219,188,111
220,189,112
216,189,118
217,190,119
218,191,120
217,190,119
220,192,123
219,191,122
220,192,123
221,193,124
224,195,128
223,194,127
224,195,128
223,194,127
221,194,127
222,195,128
223,197,128
223,197,128
224,197,126
225,198,127
225,198,127
223,196,125
223,195,122
222,194,121
220,192,119
218,190,117
218,190,111
216,188,109
214,186,107
213,185,106
214,185,102
214,185,102
212,183,100
210,181,98
214,183,95
214,183,95
214,184,97
212,182,95
213,183,93
212,182,92
210,180,90
209,179,89
212,181,87
211,180,86
210,179,85
210,179,85
209,178,84
209,178,84
207,176,82
207,176,82
209,177,79
209,177,79
210,178,80
208,176,78
209,176,80
208,175,79
209,177,79
209,177,79
210,179,79
210,179,79
209,178,78
208,177,77
209,177,79
209,177,79
209,177,79
209,177,79
209,177,79
210,178,80
210,178,80
210,178,80
209,180,81
210,181,82
210,181,82
212,183,84
209,179,82
211,181,84
210,181,82
211,182,83
212,183,89
212,183,89
211,183,86
212,184,87
213,185,92
214,186,93
216,188,95
215,187,94
213,186,91
213,186,91
214,187,92
216,189,94
216,188,95
215,187,94
215,187,94
216,188,95
215,189,96
214,188,95
214,188,95
215,189,96
214,189,94
215,190,95
216,190,97
216,190,97
215,189,96
215,189,96
216,190,97
216,190,97
219,192,97
220,193,98
218,191,94
218,191,94
217,190,93
217,190,93
217,190,93
217,190,93
218,192,91
215,189,88
215,189,86
213,187,84
218,190,81
216,188,79
215,187,78
213,185,76
217,186,69
214,183,66
213,182,64
212,181,63
217,182,53
213,178,49
214,178,46
212,176,44
215,174,36
216,175,37
215,174,36
214,173,35
216,175,27
215,174,26
213,173,22
214,174,23
215,173,22
216,174,23
216,174,23
215,173,22
217,174,18
218,175,19
219,176,20
220,177,21
216,174,22
216,174,22
218,176,24
216,174,22
219,176,20
219,176,20
220,177,21
220,177,21
218,177,22
218,177,22
217,175,23
218,176,24
218,176,18
216,174,16
217,175,17
219,177,19
218,175,19
217,174,18
216,173,17
218,175,19
217,175,17
218,176,18
219,177,19
219,177,19
217,176,21
216,175,20
219,178,23
219,178,23
219,178,23
220,179,24
222,181,26
224,183,28
221,181,30
221,181,30
224,182,31
222,180,29
221,179,27
221,179,27
221,179,27
220,178,26
218,176,24
215,173,21
217,175,23
216,174,22
217,174,19
